Configuración,Época,Loss Train,Loss Val,Acc Train,Acc Val
3L-16N-lr0.001,11,1.2804577350616455,1.3492014408111572,0.3888888955116272,0.34375
3L-16N-lr0.001,12,1.2411808967590332,1.3051512241363525,0.4040403962135315,0.28125
3L-16N-lr0.001,13,1.2063101530075073,1.2690439224243164,0.4444444477558136,0.3125
3L-16N-lr0.001,14,1.1763880252838135,1.239292860031128,0.4444444477558136,0.375
3L-16N-lr0.001,15,1.1498621702194214,1.214829444885254,0.4292929172515869,0.3125
3L-16N-lr0.001,16,1.126467227935791,1.1967949867248535,0.469696968793869,0.3125
3L-16N-lr0.001,17,1.1055188179016113,1.1831786632537842,0.469696968793869,0.3125
3L-16N-lr0.001,18,1.0866755247116089,1.170655608177185,0.5,0.34375
3L-16N-lr0.001,19,1.0694878101348877,1.1606858968734741,0.5050504803657532,0.34375
3L-16N-lr0.001,20,1.0528873205184937,1.152750849723816,0.5101010203361511,0.34375
3L-16N-lr0.001,21,1.0366243124008179,1.14142906665802,0.5151515007019043,0.34375
3L-16N-lr0.001,22,1.0217758417129517,1.1296048164367676,0.5303030014038086,0.34375
3L-16N-lr0.001,23,1.0084210634231567,1.1198493242263794,0.5353535413742065,0.375
3L-16N-lr0.001,24,0.9967506527900696,1.1134324073791504,0.5454545617103577,0.34375
3L-16N-lr0.001,25,0.9862028956413269,1.1096701622009277,0.5252525210380554,0.375
3L-16N-lr0.001,26,0.9770810604095459,1.1049926280975342,0.5303030014038086,0.375
3L-16N-lr0.001,27,0.9685393571853638,1.102565050125122,0.5454545617103577,0.375
3L-16N-lr0.001,28,0.9615651965141296,1.1012604236602783,0.5454545617103577,0.375
3L-16N-lr0.001,29,0.9548097848892212,1.1009941101074219,0.5454545617103577,0.375
3L-16N-lr0.001,30,0.9490358233451843,1.1005833148956299,0.5505050420761108,0.375
3L-16N-lr0.001,31,0.9436554312705994,1.0997159481048584,0.5505050420761108,0.375
3L-16N-lr0.001,32,0.9387417435646057,1.1009294986724854,0.5404040217399597,0.375
3L-16N-lr0.001,33,0.9342995285987854,1.102553367614746,0.5353535413742065,0.34375
3L-16N-lr0.001,34,0.9303701519966125,1.1036062240600586,0.5353535413742065,0.34375
3L-16N-lr0.001,35,0.9268894195556641,1.1039965152740479,0.5353535413742065,0.375
3L-16N-lr0.001,36,0.923029363155365,1.1066087484359741,0.5353535413742065,0.34375
3L-16N-lr0.001,37,0.9199942946434021,1.1080667972564697,0.5353535413742065,0.375
3L-16N-lr0.001,38,0.9168265461921692,1.109739065170288,0.5353535413742065,0.375
3L-16N-lr0.001,39,0.9136770367622375,1.1124858856201172,0.5404040217399597,0.375
3L-16N-lr0.001,40,0.9108746647834778,1.1139036417007446,0.5454545617103577,0.375
3L-16N-lr0.001,41,0.9082823991775513,1.115590214729309,0.5555555820465088,0.375
3L-16N-lr0.001,42,0.905526876449585,1.1166129112243652,0.5555555820465088,0.375
3L-16N-lr0.001,43,0.9030947685241699,1.1192798614501953,0.5505050420761108,0.375
3L-16N-lr0.001,44,0.9009380340576172,1.1218321323394775,0.5555555820465088,0.375
3L-16N-lr0.001,45,0.8983653783798218,1.1232377290725708,0.5505050420761108,0.375
3L-16N-lr0.001,46,0.8961321711540222,1.1255038976669312,0.5505050420761108,0.375
3L-16N-lr0.001,47,0.8939369320869446,1.1256670951843262,0.5555555820465088,0.375
3L-16N-lr0.001,48,0.8917286992073059,1.1287380456924438,0.5555555820465088,0.375
3L-16N-lr0.001,49,0.8897632360458374,1.130734920501709,0.5555555820465088,0.375
3L-16N-lr0.001,50,0.8876503705978394,1.1327462196350098,0.5555555820465088,0.375
